mode,acousticness,danceability,energy,valence,instrumentalness,speechiness,track_name,artist_name,id
-1.1987647963787715,-0.24884405157697229,-1.097341446278308,0.27962448310730925,-0.11984150212477475,0.8259690947510564,-0.711629944014307,Screams the Night,Chariot,1UiFsgBWM8Ce24jWBQubO7
-1.1987647963787715,-0.24767960492904664,0.9968232847404973,-1.291189062317207,-0.23376000487523313,-0.5835901928246219,-1.2448771638745748,Animals,Architects,1Td7TGT1XtK2ojUjz1mGUV
-1.1987647963787715,-0.2438700621420425,-1.0008019374015544,0.7431432342161834,-0.7042929510184303,0.17446652986726563,0.12576569013663175,Encased In Concrete,Cannibal Corpse,4yI7b8n6h54bp7UQ1z8UBT
-1.1987647963787715,-0.24897689993875138,-0.6220700179619834,0.5543022615421976,0.30611463859433025,1.6083810535133658,-0.45883126200647656,Iron Strengthens Iron,Dyscarnate,3az8b1yUBQ2JJMgRP0hXwQ
0.8341919974800729,-0.2404058603442285,2.4226375696894706,0.3225428859877606,2.5498138449403127,-0.6444167860295993,-0.9960284612731165,My Faith Is Larger,Saving Jackie,6PXt0fBeQpDXJL3aum8bQ7
-1.1987647963787715,0.09417559865149379,-0.8374273839178181,-0.01222065647975875,1.6285598661757374,-0.61680464601566,-0.7366464802546654,The Trooper - 2015 Remaster,Iron Maiden,4OROzZUy6gOWN4UGQVaZMF
0.8341919974800729,-0.2480281834900105,1.3607029720451829,-0.05513905936021007,-0.8083054970079793,-0.2669721239091347,-0.6299970362826117,You'll Never Find Me,Korn,0xcF2mC6MktbXOT7kRiXoF
-1.1987647963787715,1.3697788774727166,0.5512563206939427,-4.664575528720678,-0.8380233672907074,0.3053759237457843,-1.2883269373446706,Comfortably Numb,Pink Floyd,5HNCy40Ni5BZJFw1TKzRsC
0.8341919974800729,-0.0989995171767625,0.8780054276614161,-0.046555378784119805,-0.3575844643866007,-0.6444782830006771,-1.0737113895984394,Closer to Comfort,Dreamhouse,1KLmiSyLPgqc13H4gTBdoU
0.8341919974800729,-0.2488677937699791,-1.149324258750406,0.7345595536400932,-0.506173815800242,1.6236030760573799,-0.07173328018198605,Addiction,Unbreakable Hatred,0B3yPxcK4mewMyfNbsSCKG
0.8341919974800729,-0.2488224677651479,-1.3498293925713554,0.597220664422649,-0.8380233672907074,-0.5787191456105374,-0.16389946633067418,Stereo Homicide,Coffin Feeder,0ModLA3aEXtcomXahJMLG6
-1.1987647963787715,-0.2485105816842855,-1.1641764908852912,0.3826286500203924,-0.6993399726379755,-0.6181441839995332,0.12576569013663175,Severed Survival,Coffin Feeder,4CB1Y4YRTmjwamvc1Ov6YN
0.8341919974800729,-0.24215414910200378,-0.4438432323433615,0.6573064284552809,-0.9717537835629846,1.8032229420767427,0.8235953852624139,Question,Severed Savior,6LRfG3PBRTnZELsi36xH8i
0.8341919974800729,1.2294841006142065,0.5141257403567302,-2.0637203141653298,1.6483717796975563,-0.6160739889335474,-0.9288788113647864,Statesboro Blues,Allman Brothers Band,3U2aF159Zbr0B02tA4LlsI
-1.1987647963787715,-0.16763603877831051,0.3581773029404361,0.5199675392378367,1.2620394660220886,-0.6436410717607564,-0.9960284612731165,2 Minutes to Midnight - 2015 Remaster,Iron Maiden,2SrVGpjv0mqCR6j9EZPSm2
0.8341919974800729,-0.20368100452503543,1.197328418561447,0.49421649750956587,-0.16441830754886716,-0.6444782830006771,-0.019066888097021298,Losing My Mind,Prison,1kAcDAAplTKPiPnFdw5qTg
-1.1987647963787715,-0.248626055077546,1.1379194900219063,0.44271441405302425,-0.2931957454406894,-0.06908583083695528,0.4022642485826963,Forsaken,ENOX,1N7s0sjQR0SA9qWn0RS5kc
0.8341919974800729,-0.24364343211788642,0.9968232847404973,0.5886369838465587,-1.0064246322261674,-0.6433822973775081,-0.20339926039439774,Evergreen,Fault Lines,5WfjIroYUEKTejIE2WJqON
0.8341919974800729,-0.24891052971739142,0.7294831063125645,0.5285512198139269,-0.2981487238211441,-0.644452314230217,0.1652654842003553,Demon Child,Within Destruction,7tr90i9oJAQgybcAhWlZ4l
-1.1987647963787715,-0.24894679052125634,-0.9636713570643415,-0.4929067687408135,-1.1252961133570805,1.8945550773408255,-0.6471136137102255,Human Concept,Offending,0lF6AQLeya7MqD1REy5cyD
0.8341919974800729,-0.0061891263319019466,0.12796770484971617,0.271040802531219,1.970315374427112,-0.6444782830006771,0.520763630773867,Let's Go,E-Town Concrete,6kZODmKbv4l50Tj7LJkg9d
0.8341919974800729,-0.2435570968705889,-1.3943860889760107,-0.5873272550778064,-0.06535873993977291,-0.643832869244811,-0.6444802941059771,Am I Evil,Diamond Head,0nYuAeI5PNGm4YNk7n1BCa
0.8341919974800729,-0.24890686046938124,0.06113266024273337,0.5800533032704684,0.4348920764861525,0.10140082165599931,0.25743167034904324,Broken Steps,Coe Hill,0v39D0BL3NJkSjIDL4YpYj
0.8341919974800729,-0.23702799379371206,0.29134225833345284,-1.8405446191869839,0.36059740077933183,-0.3835728165962805,-0.8525125428415876,One,Metallica,0kUBk3PnCat4oPvTlNsStp
