mode,acousticness,danceability,energy,valence,instrumentalness,speechiness,track_name,artist_name,id
-1.5181105026340753,-0.7946737479760058,0.5009304106378323,0.48942679012290813,0.08295818215001678,0.08203388354374093,-0.5408623871723088,Houdini - Adam Port Mix,Dua Lipa,5bGNsC7FTQ3WZzz0XYOmvZ
-1.5181105026340753,-0.7131811293679251,-2.0222884799487195,0.5786703979857142,-0.45806634302046073,-0.5993572431697414,-0.4238148022881532,Unwell,Matchbox Twenty,6Bm6qUCSatPAqkQllFL7oA
-1.5181105026340753,-0.5538671626762343,-0.5740123310151122,-0.0014130531225246977,0.2863508607855343,-0.5993396405656345,4.427545544328266,Blue Orchid,The White Stripes,4jU7NPkz4HVnM4hweqNhI1
0.6587135773482223,-0.6240780966695635,1.0480569557905282,0.6030095637664795,1.5839961504801379,-0.4951611833764713,-0.5915247746594806,Sultans Of Swing,Dire Straits,37Tmv4NnfQeb0ZgUC4fOJj
0.6587135773482223,-0.536666893705981,0.8098959890770014,0.736874975560688,0.9982252360098466,-0.5993572431697414,1.3004533511545568,Murder On The Dancefloor - PNAU Remix,Sophie Ellis-Bextor,2Rhh3ZhukJfTKoBVzIYTaf
-1.5181105026340753,-0.6322552737209954,0.6232292854366703,0.7977228900126013,0.48567568584834186,-0.5993492652152994,-0.3294779428292816,My Head & My Heart - Claptone Remix,Ava Max,0AxhXARnISmbH5UqbqvtDP
0.6587135773482223,-0.10073876537792067,0.9515052125282876,-0.5368747002993606,0.3107579822217964,-0.11954432477566419,-0.6439341410255204,So Far Away,Dire Straits,5tDUVSIv2wEdOkHCOKHKeI
0.6587135773482223,0.08536250544777128,0.05035560874737623,0.5340485940543112,1.539249761180324,-0.5992831418847112,-0.38014033031645345,Teacher Teacher,Rockpile,4Vb8fzZfCOI351qz1g0ExT
0.6587135773482223,1.5318769286838312,-0.9924032184848209,-0.5125355345185952,-1.1902799861083246,1.9899290383414916,-0.5338744716568368,Castle on the Hill,Brooklyn Duo,78UsKE8OSa1KJEKtvlLMea
-1.5181105026340753,-0.776878518882355,-1.539529763637517,1.207432180655483,-0.9990908681909381,-0.5993513945625704,0.09154396697790496,Bring Me To Life,Evanescence,0COqiPhxzoWICwFCS4eZcp
0.6587135773482223,-0.7716620438667864,0.09541308893642184,0.7409315031908157,0.17245096074964422,-0.5993572431697414,1.0384065193243577,Umbrella,Rihanna,2yPoXCs7BSIUrucMdK5PzV
0.6587135773482223,-0.615055004750742,1.1188615675161713,0.7409315031908157,0.15211169288609244,-0.5993174953540165,-0.6229703944791046,Shivers (Dillon Francis Remix) [Main Mix],Ed Sheeran,59zbXPD0j7JxsVVm480g3b
-1.5181105026340753,-0.7711262977841065,-2.6402196368270583,0.44886151382163264,0.11143315715898884,1.4732074339171004,0.5247947289371675,Far Beyond The Sun,Yngwie Malmsteen,05lUyYIxudPjbQzmnYoHjb
0.6587135773482223,-0.7151549307251672,0.28207979257675364,0.7855533071222187,0.4694042715575004,-0.5993572431697414,0.09853188249337688,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,4Sib57MmYGJzSvkW84jTwh
0.6587135773482223,1.424727712147827,-0.026885785862416228,-1.1047885685172167,-0.24247010366681193,1.9303073147540615,-0.22291223121833398,Sucker - Piano Version,Daniele Leoni,5cvp5GwijJNiS5s1a8145Q
-1.5181105026340753,-0.7734666622505507,-0.8507939950335348,1.1871495425048455,0.17245096074964422,-0.5993541769096712,0.5143128556639595,Bleed American,Jimmy Eat World,61XspFITuKmAlYdQacNCbF
0.6587135773482223,-0.7807133329478542,-0.5740123310151122,1.0411145478202541,0.27007944649469284,-0.5990137084766899,0.061845326037148936,Mean Street - 2015 Remaster,Van Halen,1eGSgC6ZhJ8D4nrZZ83LyA
-1.5181105026340753,-0.7800929953784351,-1.3335527113447374,1.288562733258034,-1.056040818208883,-0.5993572431697414,3.571525893682949,Little Mascara,The Replacements,2gp2MEaiTOvRIWPeCxRL5Z
0.6587135773482223,0.20379058688230248,0.6940338971623135,-0.05820443994431037,-0.31975932154830855,-0.5985963564115779,-0.6020066479326885,Solsbury Hill,Peter Gabriel,6vZZtivPrtpggT5SSXsYTy
0.6587135773482223,-0.5039581855002533,-0.2586099696917929,0.2500916599453828,0.628050560893204,-0.5993572431697414,2.418519833630073,A Good Night,John Legend,7gevvAspxft2qQmcvJjNBH
-1.5181105026340753,-0.6669377832839652,1.0544937386746775,-0.03386527416354508,0.4327935894031072,-0.5992922270997341,1.3353929287319164,Stressed Out,Twenty One Pilots,3CRDbSIZ4r5MsZ0YwxuEkn
-1.5181105026340753,1.0327871569240212,-0.33585136430158535,-1.5915718841325222,-0.6533233145105577,-0.5993572431697414,-0.6998374651492962,Eternal Flame,The Bangles,5J1TCBAWhDZ272GLJmxoDY
0.6587135773482223,-0.3714315229425635,0.7133442458147615,0.24603513231525526,1.7467102933885519,-0.5992905236219173,-0.4430315699557012,Satan Is My Motor,CAKE,7zJi6HnUzxo2J4La1yTFj3
-1.5181105026340753,-0.7949951956256138,-0.06550648316731175,0.7247053926703054,0.8070361180924598,-0.5923729841209282,-0.519898640625893,Call Me,Blondie,4qO03RMQm88DdpTJcxlglY
0.6587135773482223,1.0299674406993895,-0.7735526004237423,0.051321806069133426,0.9738181145735845,-0.5993483283025002,-0.3032732596462617,Come On Eileen,Dexys Midnight Runners,0EMmVUYs9ZZRHtlADB88uz
